,Scenario,Year,Income Group,Groups,PM2.5 Exposure,NOx Exposure,SO2 Exposure
3,A: Base,2050,$100k-$125k,Latinx/Hispanic,0.22131209332550936,0.2991525994554913,0.1358301792306931
4,A: Base,2050,$100k-$125k,Indigenous,0.24615563525592726,0.28720614893430657,0.17075813099509154
5,A: Base,2050,$100k-$125k,Non-Latinx White,0.28645981142472365,0.37782547666405886,0.21067510984395393
0,A: Base,2050,$125k-$150k,Total,0.26441391972435757,0.3413872414514859,0.1629745149588161
1,A: Base,2050,$125k-$150k,Black,0.38951980792912794,0.4626067997474255,0.16331347385646938
2,A: Base,2050,$125k-$150k,Asian,0.25009656492656435,0.32163517284232374,0.13694084283341357
3,A: Base,2050,$125k-$150k,Latinx/Hispanic,0.26873888827054765,0.34602703862995143,0.15030679597538146
4,A: Base,2050,$125k-$150k,Indigenous,0.2909437311251987,0.32903585109160044,0.178257907519599
5,A: Base,2050,$125k-$150k,Non-Latinx White,0.3072233949985053,0.39962686250543067,0.19707671557599474
0,A: Base,2050,>$150k,Total,0.2582453715903503,0.3606445168254217,0.13302337752480564
1,A: Base,2050,>$150k,Black,0.3675158577080916,0.4845099518871346,0.16520561711069887
2,A: Base,2050,>$150k,Asian,0.22782232709495606,0.30943563136037966,0.09992197293072111
3,A: Base,2050,>$150k,Latinx/Hispanic,0.2607108236728334,0.36486272538927556,0.1303421699929727
4,A: Base,2050,>$150k,Indigenous,0.3090936134951003,0.350493615186341,0.16548538847715966
5,A: Base,2050,>$150k,Non-Latinx White,0.28991995840832097,0.40806643064673087,0.15378181230735669
0,B: US NDC Carbon Cap,2020,<$25k,Total,0.6548634600481834,0.7212994007095653,0.5628542250007429
1,B: US NDC Carbon Cap,2020,<$25k,Black,0.7699914303632966,0.869852868599273,0.6578397090596239
2,B: US NDC Carbon Cap,2020,<$25k,Asian,0.5018508952055617,0.6096256980004282,0.43495077081184197
3,B: US NDC Carbon Cap,2020,<$25k,Latinx/Hispanic,0.3913069382119042,0.5563581959507167,0.30902547310550305
4,B: US NDC Carbon Cap,2020,<$25k,Indigenous,0.35770592291389564,0.40984679704426513,0.3908166140036156
5,B: US NDC Carbon Cap,2020,<$25k,Non-Latinx White,0.6642167237845682,0.6708921206460435,0.5765634209602106
0,B: US NDC Carbon Cap,2020,$25k-$50k,Total,0.6237774728931847,0.6018467364509649,0.48409940328415346
1,B: US NDC Carbon Cap,2020,$25k-$50k,Black,0.7564316022109538,0.7952611994680814,0.5300209045505343
2,B: US NDC Carbon Cap,2020,$25k-$50k,Asian,0.4370212923747737,0.5516235098600263,0.3140165024502362
3,B: US NDC Carbon Cap,2020,$25k-$50k,Latinx/Hispanic,0.3663707712067091,0.4474377259496826,0.2708862907844981
4,B: US NDC Carbon Cap,2020,$25k-$50k,Indigenous,0.40763814863355635,0.36966512541535174,0.284149708465237
5,B: US NDC Carbon Cap,2020,$25k-$50k,Non-Latinx White,0.6854435528469345,0.6263028182573565,0.5501421426156559
0,B: US NDC Carbon Cap,2020,$50k-$75k,Total,0.5587762826792124,0.5798397758264366,0.45226941759955663
1,B: US NDC Carbon Cap,2020,$50k-$75k,Black,0.7319744434262655,0.7887716200594476,0.4417686489172143
2,B: US NDC Carbon Cap,2020,$50k-$75k,Asian,0.400674933256645,0.5124777044563241,0.2719269369507305
3,B: US NDC Carbon Cap,2020,$50k-$75k,Latinx/Hispanic,0.3538255498221144,0.4377816295887839,0.237617757955632
4,B: US NDC Carbon Cap,2020,$50k-$75k,Indigenous,0.3871282291053737,0.3921334241627682,0.2896061379486581
5,B: US NDC Carbon Cap,2020,$50k-$75k,Non-Latinx White,0.6338075383384371,0.6427927193856786,0.5382064245144951
0,B: US NDC Carbon Cap,2020,$75k-$100k,Total,0.4864444818957987,0.5720252423089789,0.36698374207068835
1,B: US NDC Carbon Cap,2020,$75k-$100k,Black,0.7191122512717347,0.8174846354254982,0.377386248887712
2,B: US NDC Carbon Cap,2020,$75k-$100k,Asian,0.3877446026948614,0.4973742169921586,0.24112877108787845
3,B: US NDC Carbon Cap,2020,$75k-$100k,Latinx/Hispanic,0.3647419547029787,0.4726241511634942,0.22249229904522774
4,B: US NDC Carbon Cap,2020,$75k-$100k,Indigenous,0.35466225774638566,0.39510862469622515,0.2543649181805531
5,B: US NDC Carbon Cap,2020,$75k-$100k,Non-Latinx White,0.564488531205439,0.6602872669627952,0.4483540275471934
0,B: US NDC Carbon Cap,2020,$100k-$125k,Total,0.4873943489661498,0.6119023656997209,0.31898641866603394
1,B: US NDC Carbon Cap,2020,$100k-$125k,Black,0.7681626220178889,0.8866875009778038,0.37737965923918904
2,B: US NDC Carbon Cap,2020,$100k-$125k,Asian,0.4244619982321531,0.5443803045212465,0.23667657984265478
3,B: US NDC Carbon Cap,2020,$100k-$125k,Latinx/Hispanic,0.41208777071985586,0.5392734433870308,0.2241001038994733
4,B: US NDC Carbon Cap,2020,$100k-$125k,Indigenous,0.4355496457553789,0.5031359065626161,0.27501182182501843
5,B: US NDC Carbon Cap,2020,$100k-$125k,Non-Latinx White,0.5618359197541326,0.7093444971258752,0.3838840733408427
0,B: US NDC Carbon Cap,2020,$125k-$150k,Total,0.5436524566583175,0.6580686666190856,0.31626651620618645
1,B: US NDC Carbon Cap,2020,$125k-$150k,Black,0.8724793086421917,0.9569533502733472,0.38887439842777505
2,B: US NDC Carbon Cap,2020,$125k-$150k,Asian,0.5114405072422422,0.6170886496861716,0.2634511347097637
3,B: US NDC Carbon Cap,2020,$125k-$150k,Latinx/Hispanic,0.5203653018393999,0.6312186072324479,0.26790347309299506
4,B: US NDC Carbon Cap,2020,$125k-$150k,Indigenous,0.5339668269892792,0.5856822649408173,0.3031903852380053
5,B: US NDC Carbon Cap,2020,$125k-$150k,Non-Latinx White,0.62847141045217,0.7675498585685442,0.3790439043846058
0,B: US NDC Carbon Cap,2020,>$150k,Total,0.5493476363233,0.7177939326747091,0.2819310645835678
1,B: US NDC Carbon Cap,2020,>$150k,Black,0.8079882722781535,0.9673707101295026,0.38709654816667116
2,B: US NDC Carbon Cap,2020,>$150k,Asian,0.48793532229332726,0.6163565668173726,0.22346466235063422
3,B: US NDC Carbon Cap,2020,>$150k,Latinx/Hispanic,0.5341119571990395,0.7008588019158216,0.25690358801183133
4,B: US NDC Carbon Cap,2020,>$150k,Indigenous,0.5772728281784388,0.6540591402717977,0.3055812220737209
5,B: US NDC Carbon Cap,2020,>$150k,Non-Latinx White,0.615158697389462,0.8117125462197219,0.3224380180527905
0,B: US NDC Carbon Cap,2026,<$25k,Total,0.34566614943994206,0.43169453409238623,0.27513269650362315
1,B: US NDC Carbon Cap,2026,<$25k,Black,0.40811905062981213,0.5208373055045701,0.3181577837658256
2,B: US NDC Carbon Cap,2026,<$25k,Asian,0.25283936296562864,0.3565077822963124,0.20005444801537214
3,B: US NDC Carbon Cap,2026,<$25k,Latinx/Hispanic,0.19473197495408248,0.3415846110375917,0.14261330542805856
4,B: US NDC Carbon Cap,2026,<$25k,Indigenous,0.20158826229882001,0.2727045226841986,0.27380831177704024
5,B: US NDC Carbon Cap,2026,<$25k,Non-Latinx White,0.35198404845565145,0.39900893171339114,0.28429718925258357
0,B: US NDC Carbon Cap,2026,$25k-$50k,Total,0.3328052881430126,0.3606955681466065,0.24170347562145428
1,B: US NDC Carbon Cap,2026,$25k-$50k,Black,0.4043273875770236,0.4824753858365575,0.2606088539801398
2,B: US NDC Carbon Cap,2026,$25k-$50k,Asian,0.22605087464828585,0.336474558148595,0.15106368103047335
3,B: US NDC Carbon Cap,2026,$25k-$50k,Latinx/Hispanic,0.18735725979799991,0.27609300771178197,0.12768011922598038
4,B: US NDC Carbon Cap,2026,$25k-$50k,Indigenous,0.21006012424758522,0.22324939188753623,0.15201677135894226
5,B: US NDC Carbon Cap,2026,$25k-$50k,Non-Latinx White,0.3670382698157144,0.3727079067090296,0.27652113717691296
0,B: US NDC Carbon Cap,2026,$50k-$75k,Total,0.2899399824006162,0.3433305558453433,0.21835943183795428
1,B: US NDC Carbon Cap,2026,$50k-$75k,Black,0.38493896698255753,0.4791678487968252,0.21290273913735877
2,B: US NDC Carbon Cap,2026,$50k-$75k,Asian,0.20525569177448436,0.3122472353323609,0.12797292961983175
3,B: US NDC Carbon Cap,2026,$50k-$75k,Latinx/Hispanic,0.18075222310501246,0.27102921372688427,0.11212599215219528
4,B: US NDC Carbon Cap,2026,$50k-$75k,Indigenous,0.19349972030592555,0.2322676455214673,0.14107118402488067
5,B: US NDC Carbon Cap,2026,$50k-$75k,Non-Latinx White,0.3286796445746207,0.3778071833225906,0.2601714317364569
0,B: US NDC Carbon Cap,2026,$75k-$100k,Total,0.24853091475756892,0.34204552243798947,0.1732312731515438
1,B: US NDC Carbon Cap,2026,$75k-$100k,Black,0.3652359835913091,0.4913449105244782,0.17134811026730856
2,B: US NDC Carbon Cap,2026,$75k-$100k,Asian,0.1971271493083587,0.3034939215657993,0.11075157892208651
3,B: US NDC Carbon Cap,2026,$75k-$100k,Latinx/Hispanic,0.18524672514177726,0.29445542747227793,0.10354133786968013
4,B: US NDC Carbon Cap,2026,$75k-$100k,Indigenous,0.17798597767833782,0.2367579786180806,0.11976649036590448
5,B: US NDC Carbon Cap,2026,$75k-$100k,Non-Latinx White,0.28871460569235374,0.3934577111383258,0.21256111184672033
0,B: US NDC Carbon Cap,2026,$100k-$125k,Total,0.24544594307003093,0.36837997185505444,0.14732589582653888
1,B: US NDC Carbon Cap,2026,$100k-$125k,Black,0.38215547565961194,0.5297992652649439,0.1617335644104707
2,B: US NDC Carbon Cap,2026,$100k-$125k,Asian,0.2135965407354151,0.33173085287654913,0.10682762861115866
3,B: US NDC Carbon Cap,2026,$100k-$125k,Latinx/Hispanic,0.20630120806437316,0.33472014283944873,0.10003986242923718
4,B: US NDC Carbon Cap,2026,$100k-$125k,Indigenous,0.21595118522124282,0.30298239767278057,0.12368084035320055
5,B: US NDC Carbon Cap,2026,$100k-$125k,Non-Latinx White,0.2832640840890353,0.4264723167006823,0.17857174800237693
0,B: US NDC Carbon Cap,2026,$125k-$150k,Total,0.27119845061827097,0.39650800400568426,0.14129345824321266
1,B: US NDC Carbon Cap,2026,$125k-$150k,Black,0.43203114190662034,0.566915511602735,0.15931075914772663
2,B: US NDC Carbon Cap,2026,$125k-$150k,Asian,0.2539470943790678,0.3763435545925283,0.11275881821569116
3,B: US NDC Carbon Cap,2026,$125k-$150k,Latinx/Hispanic,0.2574063484041177,0.38901519927002437,0.11314329233670248
4,B: US NDC Carbon Cap,2026,$125k-$150k,Indigenous,0.2613487716495775,0.3509043504568412,0.12991886889421841
5,B: US NDC Carbon Cap,2026,$125k-$150k,Non-Latinx White,0.3138493437558135,0.4621432484428788,0.17096507889965068
0,B: US NDC Carbon Cap,2026,>$150k,Total,0.26976233333902877,0.4311735227696909,0.12259342381392908
1,B: US NDC Carbon Cap,2026,>$150k,Black,0.4004886173957956,0.5826280751620854,0.16062814108778478
2,B: US NDC Carbon Cap,2026,>$150k,Asian,0.23945408418807895,0.37346572314373544,0.09305148568556779
3,B: US NDC Carbon Cap,2026,>$150k,Latinx/Hispanic,0.2610404751592931,0.42729767683956593,0.10730006538815279
4,B: US NDC Carbon Cap,2026,>$150k,Indigenous,0.27263236772183336,0.3814362863748038,0.12303178230284095
5,B: US NDC Carbon Cap,2026,>$150k,Non-Latinx White,0.30198300970809094,0.4870113010235192,0.14120857748866666
0,B: US NDC Carbon Cap,2030,<$25k,Total,0.25316741904228557,0.34234235726060386,0.19287448977269717
1,B: US NDC Carbon Cap,2030,<$25k,Black,0.2978082822841838,0.4117517833955818,0.21908456959467532
2,B: US NDC Carbon Cap,2030,<$25k,Asian,0.18706992772803618,0.2834007875385465,0.14107792979168463
3,B: US NDC Carbon Cap,2030,<$25k,Latinx/Hispanic,0.1531042169435859,0.2853863610186857,0.10950674419449367
4,B: US NDC Carbon Cap,2030,<$25k,Indigenous,0.1659461653877464,0.240281652559292,0.2584728753634473
5,B: US NDC Carbon Cap,2030,<$25k,Non-Latinx White,0.25605240525692113,0.314037630430976,0.19853195833011553
0,B: US NDC Carbon Cap,2030,$25k-$50k,Total,0.24483434838541057,0.2863709154694719,0.1716251115065456
1,B: US NDC Carbon Cap,2030,$25k-$50k,Black,0.2960373831583925,0.3844348208806755,0.18366907052659487
2,B: US NDC Carbon Cap,2030,$25k-$50k,Asian,0.1704544959234727,0.2731971075236859,0.11143323176152457
3,B: US NDC Carbon Cap,2030,$25k-$50k,Latinx/Hispanic,0.1495592427914467,0.23356583654227253,0.10207983846770187
4,B: US NDC Carbon Cap,2030,$25k-$50k,Indigenous,0.17026310832351463,0.19104417740953014,0.1295623724836826
5,B: US NDC Carbon Cap,2030,$25k-$50k,Non-Latinx White,0.2684239358743467,0.2934177279809649,0.19459579808017446
0,B: US NDC Carbon Cap,2030,$50k-$75k,Total,0.21229808882150758,0.2716722397876903,0.15487861306144193
1,B: US NDC Carbon Cap,2030,$50k-$75k,Black,0.2792564846331817,0.38128195002371834,0.15137444840096045
2,B: US NDC Carbon Cap,2030,$50k-$75k,Asian,0.15401784046142664,0.25275036152642844,0.0947226047136866
3,B: US NDC Carbon Cap,2030,$50k-$75k,Latinx/Hispanic,0.1423528542367254,0.22644590845943113,0.08953052099880567
4,B: US NDC Carbon Cap,2030,$50k-$75k,Indigenous,0.15393525407339448,0.19444545797738907,0.11311432363432712
5,B: US NDC Carbon Cap,2030,$50k-$75k,Non-Latinx White,0.23990786830618874,0.29749637941106905,0.18331528845063852
0,B: US NDC Carbon Cap,2030,$75k-$100k,Total,0.18287305118433486,0.27324889949640846,0.12603299477365507
1,B: US NDC Carbon Cap,2030,$75k-$100k,Black,0.26195260569815604,0.3893782506816654,0.12261702134723156
2,B: US NDC Carbon Cap,2030,$75k-$100k,Asian,0.1465174267169456,0.24476101587838459,0.08251299922979184
3,B: US NDC Carbon Cap,2030,$75k-$100k,Latinx/Hispanic,0.14395068990022758,0.2446562752970509,0.08315912800658577
4,B: US NDC Carbon Cap,2030,$75k-$100k,Indigenous,0.13805737664038695,0.19485222840508093,0.09418976352306908
5,B: US NDC Carbon Cap,2030,$75k-$100k,Non-Latinx White,0.21250880783710913,0.31401496132986906,0.15416205713559475
0,B: US NDC Carbon Cap,2030,$100k-$125k,Total,0.1801039078700196,0.29520656830088626,0.10838438367384709
1,B: US NDC Carbon Cap,2030,$100k-$125k,Black,0.26943862252862905,0.4172051315773265,0.11447878108637294
2,B: US NDC Carbon Cap,2030,$100k-$125k,Asian,0.15735813752624644,0.2667385418185176,0.07996051937679736
3,B: US NDC Carbon Cap,2030,$100k-$125k,Latinx/Hispanic,0.157014029402329,0.2756739592221074,0.07956879135456883
4,B: US NDC Carbon Cap,2030,$100k-$125k,Indigenous,0.1639412493640012,0.24740358621675235,0.09588698486320092
5,B: US NDC Carbon Cap,2030,$100k-$125k,Non-Latinx White,0.2084032737512528,0.34202829501026005,0.13128628690583427
0,B: US NDC Carbon Cap,2030,$125k-$150k,Total,0.19657958356380656,0.31736870872840384,0.10406377808368274
1,B: US NDC Carbon Cap,2030,$125k-$150k,Black,0.2974769954488618,0.4402672361118454,0.11162689221390093
2,B: US NDC Carbon Cap,2030,$125k-$150k,Asian,0.18551711814257468,0.3035809673255072,0.08503337924552047
3,B: US NDC Carbon Cap,2030,$125k-$150k,Latinx/Hispanic,0.19141100050745752,0.3187054396691223,0.08885062890544349
4,B: US NDC Carbon Cap,2030,$125k-$150k,Indigenous,0.19437477668153724,0.2856550780867506,0.10008037570204595
5,B: US NDC Carbon Cap,2030,$125k-$150k,Non-Latinx White,0.22815316772415967,0.37028914791295886,0.12583555853092615
0,B: US NDC Carbon Cap,2030,>$150k,Total,0.1939110721750234,0.34478938783062674,0.08999279211443673
1,B: US NDC Carbon Cap,2030,>$150k,Black,0.27897000045183984,0.46165431646965305,0.11526127017715168
2,B: US NDC Carbon Cap,2030,>$150k,Asian,0.17259789966565003,0.29919392341229484,0.06957486161614662
3,B: US NDC Carbon Cap,2030,>$150k,Latinx/Hispanic,0.18990207199169415,0.34679546745138456,0.0819021706544427
4,B: US NDC Carbon Cap,2030,>$150k,Indigenous,0.199452515145601,0.30788220264962457,0.09248473680169307
5,B: US NDC Carbon Cap,2030,>$150k,Non-Latinx White,0.2174007021742512,0.3896148717366131,0.10354795755728104
0,B: US NDC Carbon Cap,2035,<$25k,Total,0.15500553235287468,0.24155054656567262,0.11498850774020176
1,B: US NDC Carbon Cap,2035,<$25k,Black,0.18522184599458014,0.2927364619166476,0.1378750252320085
2,B: US NDC Carbon Cap,2035,<$25k,Asian,0.11740550263846315,0.20543944493041444,0.0877462585597405
3,B: US NDC Carbon Cap,2035,<$25k,Latinx/Hispanic,0.09643531207240114,0.21386494941629158,0.0648362983524479
4,B: US NDC Carbon Cap,2035,<$25k,Indigenous,0.08061030218170498,0.1266635426310478,0.06852185206766927
5,B: US NDC Carbon Cap,2035,<$25k,Non-Latinx White,0.15418542948903213,0.21815143986746435,0.11466431257080027
0,B: US NDC Carbon Cap,2035,$25k-$50k,Total,0.1480504360784794,0.1998203496735339,0.10027358759360404
1,B: US NDC Carbon Cap,2035,$25k-$50k,Black,0.18257056447783265,0.27455091429595735,0.11467656087868475
2,B: US NDC Carbon Cap,2035,$25k-$50k,Asian,0.10597268804298327,0.20102672026477417,0.06798993929585194
3,B: US NDC Carbon Cap,2035,$25k-$50k,Latinx/Hispanic,0.09530446011201235,0.17624005516933167,0.06132861642386397
4,B: US NDC Carbon Cap,2035,$25k-$50k,Indigenous,0.09716680514287847,0.12323603907377421,0.0563003166757705
5,B: US NDC Carbon Cap,2035,$25k-$50k,Non-Latinx White,0.16092595418328032,0.2014077431027629,0.11203507859520302
0,B: US NDC Carbon Cap,2035,$50k-$75k,Total,0.13007973541876933,0.19083423418056805,0.09160754704947019
1,B: US NDC Carbon Cap,2035,$50k-$75k,Black,0.17189605073381817,0.2740616163044908,0.09657661884909238
2,B: US NDC Carbon Cap,2035,$50k-$75k,Asian,0.09699216105928939,0.1873361550383945,0.05925451423942941
3,B: US NDC Carbon Cap,2035,$50k-$75k,Latinx/Hispanic,0.09121631011349492,0.17129195999578553,0.05396009844697987
4,B: US NDC Carbon Cap,2035,$50k-$75k,Indigenous,0.09158316421228431,0.1334400418298663,0.05835449052400329
5,B: US NDC Carbon Cap,2035,$50k-$75k,Non-Latinx White,0.14658174892607578,0.20689854059002974,0.10753449386954222
0,B: US NDC Carbon Cap,2035,$75k-$100k,Total,0.11282656283088814,0.19562203618583718,0.07579201055173494
1,B: US NDC Carbon Cap,2035,$75k-$100k,Black,0.16161347138267762,0.28184702447264726,0.08307035810916075
2,B: US NDC Carbon Cap,2035,$75k-$100k,Asian,0.09231739653459647,0.18220648955473795,0.05295867843668484
3,B: US NDC Carbon Cap,2035,$75k-$100k,Latinx/Hispanic,0.0926794661987907,0.18617257957466518,0.051646519611208766
4,B: US NDC Carbon Cap,2035,$75k-$100k,Indigenous,0.08396825641754856,0.1390310866332607,0.053631411814799274
5,B: US NDC Carbon Cap,2035,$75k-$100k,Non-Latinx White,0.13082529052990718,0.2234039162752449,0.09157499146295454
0,B: US NDC Carbon Cap,2035,$100k-$125k,Total,0.1111696638610954,0.21404713190636943,0.06700939703341599
1,B: US NDC Carbon Cap,2035,$100k-$125k,Black,0.16562654159272322,0.30301642198516465,0.0814592017116291
2,B: US NDC Carbon Cap,2035,$100k-$125k,Asian,0.09839042367154853,0.19832628247690728,0.05153910657191874
3,B: US NDC Carbon Cap,2035,$100k-$125k,Latinx/Hispanic,0.10062195074860128,0.20991378710536382,0.051109881687491227
4,B: US NDC Carbon Cap,2035,$100k-$125k,Indigenous,0.10181955347666385,0.18139397423197326,0.059328345791253255
5,B: US NDC Carbon Cap,2035,$100k-$125k,Non-Latinx White,0.1284527806605245,0.2470187237161212,0.08011037721742023
0,B: US NDC Carbon Cap,2035,$125k-$150k,Total,0.12093039056087239,0.2306164378671582,0.06532851528048599
1,B: US NDC Carbon Cap,2035,$125k-$150k,Black,0.18042387453599287,0.31563595420160906,0.08067589531992143
2,B: US NDC Carbon Cap,2035,$125k-$150k,Asian,0.11645693234800565,0.22653297255356433,0.05622499376478691
3,B: US NDC Carbon Cap,2035,$125k-$150k,Latinx/Hispanic,0.12106036980652043,0.2397305656035603,0.05666280173051492
4,B: US NDC Carbon Cap,2035,$125k-$150k,Indigenous,0.12058367790916054,0.20886449287934275,0.06271114491726862
5,B: US NDC Carbon Cap,2035,$125k-$150k,Non-Latinx White,0.1401242368143587,0.26827434016600415,0.07796519897390349
0,B: US NDC Carbon Cap,2035,>$150k,Total,0.11969971186775302,0.2525081575206509,0.05901122742205241
